renew req %,Pricing,Cellulosic cost,Total biomass,Feedstock distribution,Cellulosic yield,Oil elasticity,Demand elasticity,Electricity coproduction,oil supply shift,Biomass backstop price,input record,Expen change,Incremental cost,Less than 10%,Greater than 90%
0.25,1,104.3000031,586.4000244,0.829999983,89.5,0.416000009,-0.49000001,1.700000048,0.074000001,173.1999969,1435,58.21,264.88,0,0
0.25,1,89.80000305,553.4000244,0.730000019,95.40000153,0.375999987,-0.49000001,0.189999998,0.003,178,1436,52.38,234.62,0,0
0.25,1,84.69999695,643.5999756,0.680000007,98,0.310000002,-0.518999994,1.940000057,-0.026000001,188.6000061,1437,49.17,236.17,0,0
0.25,1,80.90000153,584.2000122,0.119999997,86,0.386999995,-0.730000019,1.25,0.061999999,162.6000061,1439,23.64,231.11,0,0
0.25,1,106.4000015,529.2000122,0.219999999,84.90000153,0.55400002,-0.536000013,1.700000048,-0.090999998,123,1440,48.39,227.82,0,0
0.25,1,69.09999847,683.2000122,0.879999995,85.80000305,0.224000007,-0.254999995,1.539999962,-0.034000002,129.1999969,1441,57.78,174.6,0,0
0.25,1,85.5,964.7999878,0.460000008,86.5,0.442000002,-0.577000022,0.439999998,0.028999999,111.0999985,1442,21.78,137.45,0,0
0.25,1,129.6999969,923,0.219999999,97.90000153,0.231999993,-0.518999994,1.590000033,0.07,187.6999969,1443,17.91,110.04,0,0
0.25,1,91.09999847,496.2000122,0.270000011,88.80000305,0.456,-0.319999993,1.529999971,-0.028999999,186.8000031,1444,89.87,279.58,0,1
0.25,1,112.5999985,612.7999878,0.150000006,80.19999695,0.237000003,-0.60799998,0.219999999,0.056000002,164.8000031,1445,48.57,314.18,0,0
0.25,1,104,916.4000244,0.75999999,95.80000305,0.407999992,-0.721000016,1.230000019,0.009,101.9000015,1446,9.78,102.92,1,0
0.25,1,94.09999847,830.5999756,0.74000001,84.19999695,0.363000005,-0.643999994,0.189999998,-0.068999998,123,1447,23.51,161.38,0,0
0.25,1,85.80000305,991.2000122,0.829999983,90.80000305,0.449999988,-0.777999997,1.789999962,0.025,163.5,1449,5.8,87.78,1,0
0.25,1,102.5999985,652.4000244,0.589999974,91.40000153,0.206,-0.582000017,0.579999983,0.039000001,157.3000031,1450,38.5,235.28,0,0
0.25,1,67.80000305,777.7999878,0.300000012,94.59999847,0.321999997,-0.261999995,1.320000052,0.022,198.6999969,1451,22.57,112.34,0,0
0.25,1,82,912,0.629999995,86.5,0.551999986,-0.303000003,1.440000057,0.035,142.3999939,1452,37.96,123.73,0,0
0.25,1,97.59999847,698.5999756,0.050000001,82.80000305,0.217999995,-0.338999987,1.210000038,-0.088,178.8999939,1453,97.56,317.43,0,1
0.25,1,128.6000061,986.7999878,0.910000026,92.19999695,0.578999996,-0.703999996,1.970000029,0.024,123.9000015,1454,17.25,145.73,0,0
0.25,1,111.1999969,707.4000244,0.469999999,97,0.412999988,-0.800000012,1.159999967,-0.024,113.8000031,1455,12.61,173.26,1,0
0.25,1,75.30000305,817.4000244,0.100000001,89.69999695,0.474000007,-0.370000005,0.25,-0.032000002,188.1000061,1456,29.86,117.62,0,0
0.25,1,102.9000015,857,0.02,92.40000153,0.435000002,-0.240999997,0.730000019,-0.071999997,103.1999969,1457,58.82,164.94,0,0
0.25,1,106.4000015,456.6000061,0.519999981,85.5,0.305999994,-0.578999996,0.819999993,0.018999999,158.6000061,1458,47.59,271.9,0,0
0.25,1,84.19999695,828.4000244,0,99.80000305,0.214000002,-0.257999986,0.769999981,0.02,191.6000061,1459,24.99,112.88,0,0
0.25,1,84.40000153,749.2000122,0.569999993,98.30000305,0.437000006,-0.558000028,1.070000052,-0.066,156,1460,18.71,104.5,0,0
0.25,1,77.5,469.7999878,0.959999979,82.90000153,0.384000003,-0.569999993,1.970000029,0.071999997,191.6000061,1461,50.79,284.37,0,0
0.25,1,101.8000031,665.5999756,0.529999971,86.80000305,0.280000001,-0.393999994,0.870000005,-0.050999999,174,1462,80.21,290.57,0,1
0.25,1,103.4000015,663.4000244,0.400000006,83,0.522000015,-0.526000023,0.439999998,-0.003,99.19999695,1463,38.85,186.15,0,0
0.25,1,94.90000153,509.3999939,0.469999999,99.80000305,0.270000011,-0.216999993,1.289999962,-0.093999997,135.3000031,1464,65.48,179.98,0,0
0.25,1,83.90000153,467.6000061,0.079999998,80.5,0.418000013,-0.463999987,0.680000007,-0.097999997,119.9000015,1465,51,207.66,0,0
0.25,1,87.59999847,753.5999756,0.910000026,84.19999695,0.345999986,-0.319999993,0.600000024,-0.039000001,131.8000031,1466,66.59,212.52,0,0
0.25,1,96.69999695,883.4000244,0.819999993,85.5,0.230000004,-0.689999998,0.810000002,-0.085000001,167.8999939,1467,19.58,165.99,0,0
0.25,1,115.1999969,795.4000244,0.090000004,84.19999695,0.564999998,-0.497999996,0.99000001,-0.014,177.1000061,1468,42.02,170.73,0,0
0.25,1,79.30000305,881.2000122,0.119999997,90.59999847,0.317000002,-0.680000007,1.639999986,-0.097000003,194.3000031,1469,14.86,126.45,0,0
0.25,1,81.69999695,617.2000122,0.310000002,85.59999847,0.499000013,-0.462000012,0.02,0.017999999,100.5999985,1470,33.28,142.93,0,0
0.25,1,131.6000061,557.7999878,0.479999989,83.69999695,0.430000007,-0.224000007,1.019999981,-0.003,163,1471,123.12,328.41,0,1
0.25,1,82,665.5999756,0.119999997,94.19999695,0.50999999,-0.370000005,1.070000052,0.066,97.90000153,1472,28.69,108.76,0,0
0.25,1,101.8000031,681,0.519999981,91.80000305,0.39199999,-0.670000017,1.870000005,-0.057,101.9000015,1473,21.97,163.28,0,0
0.25,1,78.5,560,0.029999999,80.80000305,0.307000011,-0.711000025,0.419999987,-0.026000001,193.8000031,1476,36.15,313.68,0,0
0.25,1,120.3000031,511.6000061,0.50999999,87.59999847,0.365999997,-0.488000005,0.560000002,-0.039000001,108.9000015,1477,48.48,214.06,0,0
0.25,1,114.4000015,505,0.879999995,81,0.222000003,-0.617999971,0.620000005,0.074000001,155.6000061,1479,43.17,294.43,0,0
0.25,1,89.5,678.7999878,0.769999981,86.5,0.218999997,-0.236000001,0.689999998,-0.017999999,134.3999939,1480,72.49,209.12,0,0
0.25,1,133.1999969,865.7999878,0.930000007,92.19999695,0.210999995,-0.501999974,1.549999952,-0.097999997,113.8000031,1481,42.64,183.55,0,0
0.25,1,84.69999695,982.4000244,0,84.69999695,0.298000008,-0.416000009,1.090000033,0.039999999,117.6999969,1482,21.79,100.26,0,0
0.25,1,102.0999985,925.2000122,0.610000014,85.40000153,0.453000009,-0.286000013,1.889999986,-0.054000001,112.9000015,1483,67.8,201.09,0,0
0.25,1,112,619.4000244,0,82.59999847,0.298000008,-0.675000012,1.039999962,-0.017999999,114.1999969,1484,29.75,229.07,0,0
0.25,1,93.5,535.7999878,0.039999999,94,0.270000011,-0.522000015,0.870000005,0.074000001,182.3999939,1485,46.96,241.93,0,0
0.25,1,72.09999847,458.7999878,0.970000029,93,0.400000006,-0.418000013,0.860000014,0.057,115.5,1487,29.4,123.58,0,0
0.25,1,116,582,0.600000024,81.80000305,0.463999987,-0.572000027,0.129999995,0.089000002,164.3999939,1488,55.05,306.79,0,0
0.25,1,127.5999985,861.4000244,0.920000017,91.59999847,0.469999999,-0.648999989,0.49000001,-0.048999999,108.9000015,1489,31.48,182.45,0,0
0.25,1,127.3000031,995.5999756,0.959999979,81.19999695,0.210999995,-0.64200002,0.460000008,0.029999999,96.59999847,1490,23.93,182,0,0
0.25,1,92.69999695,975.7999878,0.800000012,80.5,0.370000005,-0.35800001,1.75999999,-0.061999999,128.6999969,1491,46.3,160.1,0,0
0.25,1,79.90000153,601.7999878,0.579999983,96.59999847,0.546000004,-0.488000005,0.910000026,0.039999999,196.5,1493,54.16,237.45,0,0
0.25,1,90.59999847,784.4000244,0.649999976,88.59999847,0.384000003,-0.632000029,0.219999999,0.093999997,107.5999985,1494,20.35,147.87,0,0
0.25,1,132.3999939,555.5999756,0.819999993,88.19999695,0.486000001,-0.625,1.539999962,-0.014,159.5,1495,48.72,302.42,0,0
0.25,1,122.1999969,991.2000122,0.319999993,93,0.467000008,-0.449999988,1.649999976,-0.07,124.3000031,1496,38.88,157.26,0,0
0.25,1,115.5,934,0.079999998,95.40000153,0.226999998,-0.70599997,1.830000043,0.064000003,151.1999969,1497,7.68,98.14,1,0
0.25,1,68.59999847,617.2000122,0.379999995,87.90000153,0.225999996,-0.365999997,1.179999948,-0.037999999,98.80000305,1498,31.04,121.52,0,0
0.25,1,67.80000305,520.4000244,0.879999995,90.30000305,0.586000025,-0.702000022,0.699999988,0.059999999,104.0999985,1499,12.16,109.1,1,0
0.25,1,126,610.5999756,0.75,80.59999847,0.453000009,-0.550000012,0.569999993,-0.030999999,126.5,1500,55.92,280.77,0,0
0.25,1,109.3000031,564.4000244,0.579999983,90.40000153,0.340999991,-0.409000009,1.200000048,-0.098999999,94,1501,45.78,171.71,0,0
0.25,1,111,540.2000122,0.059999999,94.59999847,0.389999986,-0.566999972,0.140000001,0.094999999,144.6000061,1502,36.74,209.28,0,0
0.25,1,113.9000015,590.7999878,0.920000017,86.80000305,0.458999991,-0.541000009,1.340000033,0.081,142.8000031,1503,47.8,245.47,0,0
0.25,1,68.30000305,782.2000122,0.930000007,89.19999695,0.238000005,-0.694000006,1.629999995,-0.025,114.5999985,1504,9.82,133.06,1,0
0.25,1,98.90000153,799.7999878,0.319999993,82.40000153,0.282999992,-0.653999984,0.180000007,-0.030999999,190.8000031,1505,47.44,172.68,0,0
0.25,1,80.90000153,898.7999878,0.75999999,89.80000305,0.546000004,-0.593999982,0.980000019,0.002,160.3999939,1506,18.94,127.11,0,0
0.25,1,101.5999985,736,0.230000004,99.09999847,0.284999996,-0.486000001,1.789999962,-0.022,185.8999939,1507,24.93,131.29,0,0
0.25,1,97.80000305,846,0.850000024,98.19999695,0.200000003,-0.425999999,0.680000007,-0.027000001,148.5,1508,26.97,121.62,0,0
0.25,1,133.6999969,817.4000244,0.090000004,87,0.426999986,-0.465999991,1.74000001,0.048,122.0999985,1509,45.83,198.09,0,0
0.25,1,83.09999847,711.7999878,0.939999998,93,0.246000007,-0.463999987,1.409999967,0.029999999,112.4000015,1510,28.8,138.23,0,0
0.25,1,74.80000305,819.5999756,0.280000001,93.80000305,0.296000004,-0.716000021,1.919999957,0.024,193.8000031,1511,2.15,51.01,1,0
0.25,1,94.30000305,593,0.150000006,97.09999847,0.583999991,-0.458999991,1.330000043,0.017000001,121.6999969,1512,37.42,155.42,0,0
0.25,1,69.09999847,663.4000244,0.569999993,86.19999695,0.575999975,-0.656000018,0.579999983,0.037999999,145,1513,26.99,187.98,0,0
0.25,1,86.80000305,513.7999878,0.49000001,88.30000305,0.273999989,-0.689999998,0.02,0.041000001,184.1999969,1514,31.38,265.15,0,0
0.25,1,130.1999969,714,0.239999995,89,0.59799999,-0.354000002,1.100000024,0.037999999,189,1515,100.72,333.16,0,1
0.25,1,130.1999969,964.7999878,0.050000001,96.90000153,0.451000005,-0.240999997,0.100000001,-0.014,107.1999969,1516,47.54,137.63,0,0
0.25,1,110.4000015,934,0.349999994,96.19999695,0.531000018,-0.768999994,0.029999999,0.085000001,158.1999969,1517,6.32,88.69,1,0
0.25,1,112.5999985,872.4000244,0.920000017,81.5,0.370999992,-0.501999974,1.450000048,0.082000002,120.4000015,1518,37.36,182.2,0,0
0.25,1,83.09999847,670,0.150000006,99,0.204999998,-0.675000012,1.610000014,0.061000001,104.0999985,1519,9.67,105.24,1,0
0.25,1,95.90000153,973.5999756,0.860000014,99.40000153,0.589999974,-0.746999979,1.460000038,-0.061000001,125.1999969,1520,8.16,88.73,1,0
0.25,1,125.4000015,458.7999878,0.400000006,98.19999695,0.298000008,-0.233999997,1.769999981,0.097000003,158.6000061,1521,80.23,232.26,0,1
0.25,1,82.80000305,751.4000244,0.109999999,91.59999847,0.500999987,-0.393999994,1.330000043,0.061000001,128.3000031,1522,43.11,161.46,0,0
0.25,1,112,520.4000244,0.790000021,96.19999695,0.500999987,-0.643999994,0.639999986,-0.014,95.30000305,1523,22,149.61,0,0
0.25,1,128.8999939,815.2000122,0.680000007,96.59999847,0.561999977,-0.456999987,0.449999988,-0.074000001,190.3000031,1524,42.02,168.68,0,0
0.25,1,75,469.7999878,0.810000002,83,0.386000007,-0.411000013,1.830000043,-0.023,181.5,1528,73.78,274.65,0,0
0.25,1,132.3999939,461,0.660000026,84.59999847,0.202999994,-0.25999999,1.980000019,0.07,126.5,1529,84.45,257.78,0,1
0.25,1,68.09999847,571,0.419999987,82.09999847,0.426999986,-0.361000001,0.839999974,0.056000002,144.1000061,1530,56.76,198.73,0,0
0.25,1,81.5,740.4000244,0.699999988,96.5,0.411000013,-0.273999989,1.340000033,-0.079999998,141.8999939,1531,60.33,177.21,0,0
0.25,1,125.1999969,892.2000122,0.25,93.30000305,0.541999996,-0.398999989,0.879999995,0.071000002,153.8000031,1533,42.7,160.81,0,0
0.25,1,76.40000153,454.3999939,0.170000002,90.5,0.490999997,-0.537999988,1.820000052,-0.090000004,111.0999985,1534,29.57,145.23,0,0
0.25,1,112.8000031,993.4000244,0.479999989,81.59999847,0.463999987,-0.518999994,1.059999943,-0.005,165.6999969,1535,36.9,176.26,0,0
0.25,1,112.3000031,652.4000244,0.340000004,82.30000305,0.532999992,-0.666000009,1.779999971,0.067000002,189,1536,46.64,340.69,0,0
0.25,1,95.90000153,791,0.879999995,96.40000153,0.379000008,-0.586000025,0.50999999,0.078000002,130.8999939,1537,13.63,105.48,0,0
0.25,1,110.4000015,531.4000244,0.159999996,98.19999695,0.405999988,-0.586000025,0.620000005,0.032000002,160.3999939,1538,39.01,224.82,0,0
0.25,1,79.09999847,566.5999756,0.370000005,97,0.259000003,-0.504999995,1.929999948,0.082000002,197.8000031,1539,45.92,229.82,0,0
0.25,1,118.6999969,546.7999878,0.49000001,86.40000153,0.50999999,-0.670000017,0.670000017,0.033,105.8000031,1540,27.62,203.7,0,0
0.25,1,80.40000153,980.2000122,0.610000014,87.09999847,0.529999971,-0.759000003,1.389999986,-0.041000001,190.8000031,1541,8.09,95.25,1,0
0.25,1,82,472,0.709999979,84.19999695,0.208000004,-0.257999986,1.529999971,0.071000002,173.1999969,1542,83.42,253.76,0,1
0.25,1,98.90000153,738.2000122,0.980000019,81.30000305,0.453999996,-0.39199999,0.379999995,0.044,107.1999969,1543,52.54,193.69,0,0
0.25,1,97.59999847,964.7999878,0.600000024,91.40000153,0.460999995,-0.726000011,0.829999983,-0.022,127,1544,12.61,108.27,1,0
0.25,1,94.30000305,830.5999756,0.50999999,98.80000305,0.560000002,-0.569999993,0.980000019,0.014,198.1999969,1546,13.37,81.57,0,0
0.25,1,67.5,648,0.529999971,86.90000153,0.254000008,-0.602999985,1.149999976,0.088,153.3999939,1547,27.64,187.46,0,0
0.25,1,117.9000015,971.4000244,0.379999995,92.40000153,0.372999996,-0.38499999,0.059999999,-0.026000001,161.3000031,1548,35.92,135.36,0,0
0.25,1,99.19999695,529.2000122,0.059999999,86.69999695,0.409999996,-0.5,1.5,0.029999999,105,1549,36.44,171.66,0,0
0.25,1,85.80000305,452.2000122,0.200000003,84.40000153,0.481999993,-0.437999994,0.899999976,-0.075000003,136.1999969,1550,56.6,217.77,0,0
0.25,1,76.09999847,876.7999878,0.899999976,80.69999695,0.560000002,-0.716000021,0.379999995,-0.088,167,1551,16.8,142.64,0,0
0.25,1,115.5,577.5999756,0.129999995,82.5,0.221000001,-0.541000009,0.970000029,-0.061999999,101,1552,42.88,220.33,0,0
0.25,1,108.5,478.6000061,0.039999999,98.59999847,0.439999998,-0.666000009,1.340000033,0.034000002,188.6000061,1553,35.33,258.53,0,0
0.25,1,82.80000305,689.7999878,0.629999995,89.69999695,0.335999995,-0.294,0.699999988,-0.067000002,97,1554,42.71,136.12,0,0
0.25,1,107.5,654.5999756,0.050000001,83,0.565999985,-0.363000005,0.569999993,-0.041999999,97.5,1555,57.59,192.88,0,0
0.25,1,120.9000015,784.4000244,0.899999976,88.09999847,0.486000001,-0.512000024,0.540000021,0.07,127.4000015,1556,35.66,172.33,0,0
0.25,1,102.9000015,854.7999878,0.349999994,81.90000153,0.40200001,-0.209999993,0.620000005,-0.082000002,120.4000015,1557,88.53,231.69,0,1
0.25,1,99.69999695,518.2000122,0.790000021,86.19999695,0.586000025,-0.578999996,0.469999999,-0.013,178,1558,54.04,290.02,0,0
0.25,1,82.80000305,923,0.75999999,85.40000153,0.533999979,-0.773999989,0.180000007,-0.089000002,92.19999695,1559,12.61,141.9,1,0
0.25,1,83.30000305,722.7999878,0.790000021,82,0.202000007,-0.216999993,0.519999981,-0.090999998,122.5999985,1560,75.81,208.42,0,0
0.25,1,110.6999969,806.4000244,0.839999974,81.09999847,0.474999994,-0.582000017,0.99000001,-0.002,166.1000061,1561,34.17,190.83,0,0
0.25,1,108.8000031,760.2000122,0.109999999,93.19999695,0.578000009,-0.677999973,1.950000048,-0.046,147.6000061,1562,18.01,134.81,0,0
0.25,1,109.9000015,546.7999878,0.25999999,93.19999695,0.589999974,-0.286000013,1.840000033,-0.017000001,133.6000061,1563,71.35,209.39,0,0
0.25,1,71.80000305,784.4000244,0.389999986,87,0.375999987,-0.790000021,1.669999957,-0.074000001,116.8000031,1564,10.2,136.85,1,0
0.25,1,98.90000153,731.5999756,0.159999996,89.80000305,0.522000015,-0.368000001,1.129999995,-0.064999998,124.8000031,1566,58.67,197.97,0,0
0.25,1,130.8000031,619.4000244,0.370000005,80.90000153,0.344000012,-0.337000012,1.610000014,-0.085000001,174.5,1567,116.41,371.56,0,1
0.25,1,75,852.5999756,0.200000003,84.09999847,0.294,-0.51700002,1.039999962,-0.043000001,199.6000061,1568,25.03,128.9,0,0
0.25,1,107.5,608.4000244,0.680000007,96.40000153,0.296000004,-0.629999995,1.220000029,0.004,116,1569,24.64,170.56,0,0
0.25,1,118.5,991.2000122,0.680000007,95.80000305,0.541000009,-0.421000004,0.680000007,0.032000002,110.1999969,1570,25.92,106.25,0,0
0.25,1,99.40000153,953.7999878,0.469999999,94,0.432000011,-0.708999991,0.159999996,0.090999998,126.0999985,1571,10.09,91.3,1,0
0.25,1,71,775.5999756,0.959999979,99.5,0.261000007,-0.48300001,0.660000026,-0.089000002,182,1572,13.53,75.76,0,0
0.25,1,112.3000031,485.2000122,0.239999995,89.59999847,0.206,-0.694000006,0.230000004,-0.039999999,149.8000031,1573,30.81,258.16,0,0
0.25,1,107.5,883.4000244,0.090000004,86.69999695,0.275000006,-0.588999987,1,0.093999997,135.8000031,1574,22.62,151.75,0,0
0.25,1,126.1999969,753.5999756,0.949999988,81.80000305,0.556999981,-0.27700001,0.980000019,-0.028000001,176.1999969,1575,123.48,353.5,0,1
0.25,1,69.69999695,491.7999878,0.600000024,90.19999695,0.342000008,-0.476000011,0.180000007,-0.044,106.6999969,1576,27.76,127.44,0,0
0.25,1,95.09999847,861.4000244,0.569999993,83.90000153,0.583999991,-0.247999996,0.540000021,-0.056000002,152.8999939,1577,56.81,158.9,0,0
0.25,1,88.69999695,945,0.620000005,94.90000153,0.241999999,-0.735000014,0.25999999,0.083999999,141.8999939,1578,3.59,72.62,1,0
0.25,1,87.40000153,670,0.389999986,91,0.27700001,-0.338999987,1.279999971,0.086000003,169.6000061,1579,64.28,225.01,0,0
0.25,1,86.59999847,533.5999756,0.660000026,83.40000153,0.533999979,-0.572000027,1.039999962,-0.059999999,192.5,1580,59.49,310.84,0,0
0.25,1,105.5999985,496.2000122,0.270000011,96.69999695,0.518000007,-0.26699999,0.610000014,-0.074000001,178.3999939,1581,91.49,257.38,0,1
0.25,1,107.1999969,760.2000122,0.800000012,97.59999847,0.381000012,-0.717999995,1.129999995,0.050000001,103.1999969,1582,14.48,143.05,0,0
0.25,1,100.1999969,465.3999939,0.479999989,94.90000153,0.546000004,-0.741999984,0.720000029,0.097999997,146.3000031,1583,19.46,196.74,0,0
0.25,1,130,817.4000244,0.209999993,80.59999847,0.536000013,-0.229000002,0.899999976,0.089000002,177.6000061,1584,132.37,357.77,0,1
0.25,1,79.30000305,474.2000122,0.829999983,89.30000305,0.556999981,-0.398999989,0.059999999,0.068000004,96.19999695,1585,29.74,116.09,0,0
0.25,1,103.6999969,652.4000244,0.469999999,80.19999695,0.451000005,-0.512000024,0.01,-0.035999998,138.8000031,1586,58.36,266.75,0,0
0.25,1,104.8000031,531.4000244,0.090000004,97.19999695,0.354000002,-0.666000009,1.75,0.012,125.5999985,1587,23.05,176.18,0,0
0.25,1,126.8000031,626,0.270000011,87.69999695,0.268999994,-0.745000005,1.970000029,0.097999997,144.1000061,1588,22.94,258.77,0,0
0.25,1,80.90000153,590.7999878,0.25,92.30000305,0.377999991,-0.27700001,0.289999992,-0.086000003,191.1999969,1589,90.63,261.83,0,1
0.25,1,86.30000305,934,0.519999981,90.09999847,0.27700001,-0.537999988,0.959999979,0.033,199.1000061,1590,13.63,89.18,0,0
0.25,1,94.09999847,940.5999756,0.100000001,84.30000305,0.432000011,-0.727999985,0.119999997,0.033,174.8999939,1591,11.24,117.45,1,0
0.25,1,101.5999985,685.4000244,0.189999998,92.59999847,0.481999993,-0.572000027,1.50999999,0.011,158.1999969,1592,43.19,233.26,0,0
0.25,1,95.69999695,626,0.959999979,97,0.30399999,-0.537999988,1.080000043,0.055,129.1999969,1593,29.79,163.45,0,0
0.25,1,116.3000031,788.7999878,0.289999992,97.5,0.587000012,-0.70599997,1.559999943,-0.039999999,132.1999969,1594,17.71,156.36,0,0
0.25,1,85.5,599.5999756,0.670000017,83.5,0.393999994,-0.786000013,0.74000001,-0.037999999,166.1000061,1595,22.1,266.8,0,0
0.25,1,89.19999695,975.7999878,0.870000005,94.5,0.467000008,-0.746999979,0.74000001,-0.092,90.90000153,1596,8.55,94.68,1,0
0.25,1,127.5999985,700.7999878,0.189999998,96.59999847,0.58099997,-0.214000002,1.120000005,-0.021,158.6000061,1598,98.26,255.81,0,1
0.25,1,116.8000031,551.2000122,0.540000021,88.69999695,0.347000003,-0.64200002,0.379999995,0.030999999,180.1999969,1600,44.13,303.34,0,0
0.25,1,111.8000031,964.7999878,0.079999998,96.5,0.538999975,-0.337000012,0.889999986,0.090000004,106.6999969,1601,23.94,89.14,0,0
0.25,1,88.40000153,707.4000244,0.039999999,91.19999695,0.314999998,-0.233999997,1.019999981,0.098999999,123.4000015,1602,51.75,156.99,0,0
0.25,1,69.90000153,696.4000244,0,80.19999695,0.342000008,-0.773999989,1.340000033,-0.083999999,169.1999969,1603,23.95,267.99,0,0
0.25,1,80.69999695,887.7999878,0.839999974,89.40000153,0.202000007,-0.25999999,1.539999962,0.061999999,129.6000061,1604,29.34,118.84,0,0
0.25,1,79.09999847,953.7999878,0.25999999,86.90000153,0.238000005,-0.552999973,1.00999999,0.083999999,119.5,1605,9.56,78.26,1,0
0.25,1,128.6000061,962.5999756,0.300000012,81.80000305,0.356999993,-0.686999977,0.519999981,0,160,1606,24.97,201.45,0,0
0.25,1,78.30000305,588.5999756,0.140000001,81.69999695,0.59799999,-0.397000015,0.579999983,0.083999999,193.3999939,1607,81.11,294.3,0,1
0.25,1,103.1999969,989,0.680000007,94.30000305,0.317000002,-0.541000009,1.139999986,-0.044,181.1000061,1609,20.05,112.13,0,0
0.25,1,68.90000153,494,0.610000014,89.19999695,0.549000025,-0.211999997,1.75,-0.054000001,126.0999985,1610,58.61,156.32,0,0
0.25,1,123.5,615,0.74000001,93.40000153,0.558000028,-0.61500001,1.299999952,0.074000001,181.5,1611,46.72,287.64,0,0
0.25,1,131.3000031,544.5999756,0.119999997,90.19999695,0.237000003,-0.691999972,0.600000024,-0.005,171,1612,37.16,309.37,0,0
0.25,1,80.40000153,751.4000244,0.819999993,92.30000305,0.314999998,-0.536000013,0.819999993,-0.004,105,1613,23.81,130.25,0,0
0.25,1,92.5,608.4000244,0.720000029,86.19999695,0.294,-0.632000029,0.819999993,-0.072999999,182.3999939,1616,46.11,295,0,0
0.25,1,127,582,0.540000021,91,0.588999987,-0.765999973,0.660000026,0.005,138,1617,23.4,247.84,0,0
0.25,1,76.59999847,502.7999878,0.01,97.30000305,0.595000029,-0.583999991,1.24000001,0.090999998,198.6999969,1618,40.46,228.31,0,0
0.25,1,98.40000153,491.7999878,0.079999998,84.19999695,0.57099998,-0.247999996,1.320000052,0.078000002,184.6000061,1619,107.54,299.16,0,1
0.25,1,111.8000031,887.7999878,0.25999999,82,0.439999998,-0.381999999,1.399999976,0.055,109.8000031,1620,35.33,134.23,0,0
0.25,1,105.3000031,502.7999878,0.310000002,86.59999847,0.537999988,-0.737999976,0.479999989,0.079999998,142.3999939,1621,23.96,233.51,0,0
0.25,1,108.3000031,586.4000244,0.379999995,98.40000153,0.338999987,-0.453999996,1.710000038,0.07,169.1999969,1622,52.98,227.76,0,0
0.25,1,121.4000015,821.7999878,0.460000008,84.40000153,0.485000014,-0.40200001,1.820000052,0.050000001,137.1000061,1623,50.4,189.07,0,0
0.25,1,114.6999969,478.6000061,0.340000004,97.09999847,0.414000005,-0.50999999,0.039999999,0.093999997,199.6000061,1624,58.28,280.34,0,0
0.25,1,127.5999985,989,0.340000004,83.40000153,0.361999989,-0.72299999,1.149999976,0.011,165.1999969,1625,16.5,160.32,0,0
0.25,1,105.3000031,920.7999878,0.75,83.30000305,0.592000008,-0.60799998,1.279999971,0.041999999,133.1000061,1626,28.07,169.13,0,0
0.25,1,67.80000305,749.2000122,0.639999986,87.09999847,0.395000011,-0.273999989,0.319999993,-0.003,106.6999969,1627,41.04,128.59,0,0
0.25,1,76.90000153,617.2000122,0.720000029,99.40000153,0.437999994,-0.493000001,1.480000019,0.015,173.1999969,1628,43,194.55,0,0
0.25,1,105.0999985,947.2000122,0.300000012,94.59999847,0.529999971,-0.513999999,1.409999967,-0.017000001,185,1629,25.56,123.33,0,0
0.25,1,116,850.4000244,0.970000029,95.19999695,0.270000011,-0.411000013,1.50999999,-0.100000001,181.5,1631,42.09,162.18,0,0
0.25,1,79.90000153,694.2000122,0.660000026,99.69999695,0.546999991,-0.310000002,1.399999976,0.039999999,150.6999969,1632,52.11,148.93,0,0
0.25,1,86.30000305,584.2000122,0.159999996,97.90000153,0.305999994,-0.697000027,0.779999971,-0.100000001,155.6000061,1633,25.16,202.56,0,0
0.25,1,116.5999985,692,0.300000012,85.19999695,0.569999993,-0.523999989,1.600000024,-0.07,158.6000061,1634,64.32,295.79,0,0
0.25,1,71,771.2000122,0.980000019,93.40000153,0.587000012,-0.507000029,1.389999986,-0.093999997,106.3000031,1635,26.57,121.38,0,0
0.25,1,125.6999969,940.5999756,0.949999988,89.09999847,0.241999999,-0.481000006,0.620000005,0.086999997,112,1636,34.48,156.43,0,0
0.25,1,82.80000305,804.2000122,0.899999976,92.90000153,0.389999986,-0.523999989,0.300000012,0.026000001,91.30000305,1638,19.97,108.5,0,0
0.25,1,113.4000015,793.2000122,0.620000005,97.40000153,0.252999991,-0.397000015,1.080000043,-0.061999999,193.8000031,1640,38.19,149.33,0,0
0.25,1,110.0999985,450,0.330000013,91.80000305,0.393999994,-0.270000011,1.019999981,-0.022,131.8000031,1642,73.19,214,0,0
0.25,1,105.5999985,916.4000244,0.25999999,97.40000153,0.574000001,-0.423000008,1.269999981,-0.057,94.40000153,1643,26.79,105.99,0,0
0.25,1,104.5,619.4000244,0.150000006,83.80000305,0.319999993,-0.523999989,1.919999957,0.059999999,133.6000061,1644,45.81,232,0,0
0.25,1,98.09999847,914.2000122,0.579999983,95.19999695,0.597000003,-0.51700002,1.139999986,0.045000002,95.30000305,1645,17.88,92.2,0,0
0.25,1,104.8000031,788.7999878,0.180000007,93.30000305,0.474999994,-0.282000005,0.660000026,-0.024,180.6000061,1649,46.28,142.43,0,0
